"","precip","solar","air","vapor",""
"1290"," 0.1"," 50.9","-10.6"," 2.4","0.136237708333333"
"1291"," 0.0"," 58.7"," -9.8"," 2.3","0.133526041666667"
"1292"," 6.2","  3.3","  2.2"," 6.4","0.131171875"
"1293"," 2.0"," 18.6","  0.6"," 5.9","0.13711625"
"1294"," 3.8"," 11.6","  1.5"," 6.7","0.144388958333333"
"1295"," 0.5"," 36.0"," -5.7"," 3.4","0.15486625"
"1296"," 6.5"," 12.9","  0.0"," 5.4","0.153017291666667"
"1297"," 0.4"," 36.5"," -8.8"," 2.7","0.151628541666667"
"1298"," 0.1"," 44.4","-14.1"," 1.6","0.1495"
"1299"," 0.1"," 21.4"," -3.1"," 3.4","0.145270833333333"
"1300"," 0.6"," 33.1"," -7.4"," 2.6","0.143046875"
"1301"," 0.0"," 52.8","-10.7"," 2.2","0.140208333333333"
"1302"," 5.5","  2.1"," -2.4"," 4.8","0.138800416666667"
"1303"," 2.2"," 34.4"," -3.3"," 4.1","0.135359375"
"1304"," 0.1"," 52.4"," -6.0"," 3.4","0.136091875"
"1305"," 2.2"," 16.7","-10.0"," 2.4","0.138456041666667"
"1306"," 0.3"," 40.2","-13.3"," 1.8","0.128984375"
"1307"," 0.1"," 55.1","-18.3"," 1.2","0.12503125"
"1308","0.0","53.9","-16.4","1.2","0.119567708333333"
"1309","0.3","22.3","-8.8","2.4","0.114352291666667"
"1310","0.3","45.7","-9.6","2.5","0.111609166666667"
"1311","11.0","  3.0"," -3.4"," 4.2","0.104982708333333"
"1312"," 0.6"," 50.1"," -8.3"," 2.5","0.103229166666667"
"1313"," 0.7"," 19.2"," -1.4"," 4.3","0.0992133333333333"
"1314"," 0.2"," 36.2","  2.1"," 5.6","0.0960470833333333"
"1315"," 5.5","  3.1","  2.9"," 7.1","0.0996339583333333"
"1316"," 7.0","  5.5","  0.4"," 6.0","0.10636125"
"1317"," 1.1"," 44.7"," -6.4"," 3.3","0.113392083333333"
"1318"," 8.3","  5.6"," -3.8"," 4.2","0.115387083333333"
"1319"," 2.6"," 17.7"," -6.3"," 3.4","0.115756666666667"
"1320"," 1.0"," 24.8","-14.4"," 1.6","0.113802083333333"
"1321"," 3.3"," 17.8","-13.7"," 1.9","0.113036458333333"
"1322"," 5.0","  8.7"," -7.0"," 3.5","0.115029166666667"
"1323"," 1.1"," 69.9","-21.6"," 0.9","0.111885416666667"
"1324"," 0.0"," 54.4","-18.8"," 1.0","0.109682291666667"
"1325"," 0.3"," 35.1","-22.2"," 0.8","0.107067708333333"
"1326"," 0.1"," 70.0","-26.3"," 0.6","0.104020833333333"
"1327"," 0.0"," 75.9","-25.4"," 0.6","0.0995416666666667"
"1328"," 3.8"," 23.3"," -6.7"," 2.8","0.0946214583333333"
"1329"," 1.4"," 15.5"," -8.7"," 2.7","0.0812327291666667"
"1330"," 0.4"," 71.9","-20.2"," 0.9","0.0727100833333333"
"1331"," 0.1"," 77.4","-20.9"," 0.9","0.067546875"
"1332"," 0.6"," 25.9","-13.2"," 1.9","0.0629722291666667"
"1333"," 1.5"," 22.5"," -6.9"," 3.1","0.0577656041666667"
"1334"," 2.0"," 81.1","-21.1"," 0.8","0.0526875"
"1335"," 0.0"," 80.3","-26.0"," 0.5","0.0495260416666667"
"1336"," 0.1"," 68.6","-26.2"," 0.5","0.045078125"
"1337"," 0.0"," 72.0","-23.2"," 0.6","0.0407395833333333"
"1338"," 0.1"," 88.4","-22.6"," 0.7","0.0371822916666667"
"1339","0.0","93.1","-27.5","0.4","0.03471875"
"1340","0.0","96.0","-28.1","0.4","0.0324739583333333"
"1341","0.4","63.6","-24.3","0.6","0.0300416666666667"
"1342"," 1.2"," 31.7","-14.8"," 1.6","0.0288732708333333"
"1343"," 1.7"," 43.7"," -7.5"," 2.9","0.0299912083333333"
"1344"," 2.7"," 86.1","-14.5"," 1.5","0.0296388541666667"
"1345"," 0.0","105.3","-25.8"," 0.5","0.0277760416666667"
"1346"," 0.8"," 42.7","-25.4"," 0.5","0.0268697916666667"
"1347"," 0.4"," 96.1","-20.4"," 0.7","0.026046875"
"1348"," 0.4"," 91.5","-20.8"," 0.8","0.0257621666666667"
"1349"," 0.8"," 63.1","-19.5"," 0.9","0.0251996458333333"
"1350"," 1.9"," 40.0","-15.7"," 1.2","0.0256683958333333"
"1351"," 0.5"," 80.2","-19.9"," 0.9","0.0247482708333333"
"1352"," 0.3"," 83.7","-19.4"," 1.1","0.0247326666666667"
"1353"," 0.7","110.4","-22.3"," 0.7","0.0247986666666667"
"1354"," 0.1","107.8","-24.1"," 0.6","0.0238854166666667"
"1355"," 0.7"," 50.2","-20.1"," 0.9","0.0241805833333333"
"1356"," 6.2"," 32.4","-19.7"," 0.9","0.023673625"
"1357"," 2.4"," 43.6","-17.2"," 1.1","0.0235833125"
"1358"," 0.3"," 91.5","-14.3"," 1.5","0.0250258958333333"
"1359"," 0.5","116.3","-21.3"," 0.8","0.0241804791666667"
"1360"," 0.0","140.5","-26.1"," 0.4","0.0231041666666667"
"1361"," 1.2"," 71.1","-18.3"," 1.1","0.0238697916666667"
"1362"," 0.1","142.1","-19.9"," 0.9","0.0240572916666667"
"1363"," 0.0","138.7","-19.4"," 0.8","0.0235364583333333"
"1364"," 0.8"," 58.8","-18.2"," 1.0","0.0234340833333333"
"1365"," 0.3","105.9","-14.1"," 1.3","0.0246198958333333"
"1366"," 0.0","153.0","-16.8"," 1.1","0.0242795"
"1367"," 0.0","153.0","-17.3"," 1.3","0.0235398333333333"
"1368"," 0.0","155.2","-16.8"," 1.3","0.0240311041666667"
"1369"," 0.0","157.5","-16.8"," 1.3","0.0235103125"
"1370"," 0.0","162.7","-18.7"," 1.1","0.023232625"
"1371"," 4.5"," 90.9","-12.1"," 2.0","0.0231667708333333"
"1372"," 3.2"," 85.3"," -5.6"," 3.3","0.0229723125"
"1373"," 0.8"," 84.0"," -8.6"," 2.7","0.0240000208333333"
"1374"," 1.1"," 90.6","-19.0"," 1.1","0.0254791666666667"
"1375"," 0.3","176.7","-27.0"," 0.4","0.0225520833333333"
"1376"," 0.3","143.8","-23.8"," 0.6","0.0225086666666667"
"1377"," 0.0","184.5","-27.8"," 0.4","0.0219322916666667"
"1378"," 1.7"," 87.9","-18.9"," 1.0","0.022684125"
"1379"," 5.0"," 41.8"," -6.4"," 2.9","0.0235000416666667"
"1380"," 0.7","142.3"," -7.0"," 2.5","0.0236875"
"1381"," 0.3","155.4"," -9.8"," 2.2","0.0241092083333333"
"1382"," 2.3"," 60.1"," -4.5"," 4.3","0.023988"
"1383"," 2.7","123.4"," -0.6"," 5.1","0.024123375"
"1384"," 0.2","193.7","-16.5"," 1.1","0.0253855"
"1385"," 0.0","203.1","-18.3"," 1.1","0.0240382708333333"
"1386"," 2.3"," 92.2","-11.5"," 1.7","0.025495"
"1387"," 2.0","142.9","-11.4"," 1.6","0.02508525"
"1388"," 2.1","115.4","-11.7"," 2.3","0.0248803333333333"
"1389"," 3.1","200.0","-15.1"," 1.2","0.0259498958333333"
"1390"," 0.3"," 66.7"," -9.3"," 1.3","0.0246390208333333"
"1391"," 7.8"," 13.2","  0.8"," 5.9","0.0330851875"
"1392"," 0.3","192.3"," -7.6"," 2.4","0.05706075"
"1393"," 0.4","160.2"," -6.3"," 3.3","0.0503524166666667"
"1394"," 0.3","180.4","  1.5"," 5.3","0.0456857708333333"
"1395"," 6.5"," 63.2","  2.5"," 6.7","0.0452031458333333"
"1396"," 0.8"," 66.8","  0.9"," 5.6","0.0504895625"
"1397"," 0.2","235.2"," -8.2"," 1.6","0.0577430416666667"
"1398","-0.0","236.0","-5.2","2.8","0.0568038541666667"
"1399","1.8","223.3","-4.2","3.2","0.0570572916666667"
"1400","-0.0","233.2","-6.4","2.4","0.0533750208333333"
"1401"," 0.0","233.2"," -0.7"," 3.7","0.0529357708333333"
"1402"," 7.8"," 25.0","  1.0"," 5.6","0.0530833333333333"
"1403"," 6.1"," 37.5","  1.0"," 6.4","0.0532759166666667"
"1404"," 3.5","103.9","  0.2"," 5.3","0.0561285"
"1405"," 8.1"," 72.0"," -1.7"," 4.8","0.0573265"
"1406"," 4.0"," 97.5"," -0.9"," 5.2","0.05756425"
"1407"," 2.6","120.9"," -4.1"," 4.0","0.0574132083333333"
"1408"," 2.6","194.3"," -1.5"," 3.9","0.057034875"
"1409"," 1.3","197.3"," -2.6"," 3.8","0.0585122083333333"
"1410"," 0.4","250.0"," -5.4"," 2.9","0.0587745416666667"
"1411"," 0.0","279.1"," -7.3"," 2.8","0.057055625"
"1412"," 0.0","197.6"," -2.5"," 3.1","0.0562116875"
"1413"," 4.2"," 98.3","  0.8"," 5.4","0.0556701041666667"
"1414"," 0.0","245.5","  0.7"," 4.6","0.0556109583333333"
"1415"," 0.2","126.3","  0.6"," 5.6","0.0649358125"
"1416"," 0.4","169.5","  1.8"," 4.7","0.0781249791666667"
"1417"," 0.3","174.5","  2.5"," 4.3","0.102777916666667"
"1418"," 0.0","282.1","  2.6"," 4.5","0.124300416666667"
"1419"," 0.0","292.6","  4.4"," 4.5","0.140208333333333"
"1420"," 0.0","292.6","  5.0"," 4.9","0.150692708333333"
"1421"," 0.0","269.7","  5.4"," 5.3","0.155069583333333"
"1422"," 1.2","121.0"," 10.3"," 7.1","0.1532275"
"1423"," 7.5","191.5","  7.1"," 9.2","0.17113875"
"1424"," 1.2","285.9"," -1.1"," 3.0","0.159694375"
"1425"," 0.0","312.7"," -0.3"," 2.7","0.141460208333333"
"1426"," 0.0","300.8","  2.1"," 3.7","0.155256875"
"1427"," 0.0","234.8","  5.6"," 5.5","0.165105625"
"1428"," 0.0","309.7","  7.6"," 7.2","0.165333541666667"
"1429","0.0","242.9","7.4","6.9","0.167335"
"1430","9.5","21.7","3.3","7.5","0.170742916666667"
"1431"," 0.4","269.5","  1.1"," 4.7","0.163484375"
"1432"," 0.0","308.9","  2.9"," 4.1","0.156180416666667"
"1433"," 0.0","294.2","  3.0"," 4.1","0.154789791666667"
"1434"," 0.0","321.0","  2.5"," 4.1","0.153496458333333"
"1435"," 0.0","331.1","  1.4"," 3.3","0.150189375"
"1436"," 0.0","321.2","  5.1"," 4.1","0.149819375"
"1437"," 0.0","297.6"," 13.9"," 4.3","0.155521041666667"
"1438"," 0.8","201.0"," 14.7"," 9.0","0.163965625"
"1439"," 0.0","305.7"," 14.4"," 8.1","0.163069583333333"
"1440"," 0.0","295.2"," 16.2","10.1","0.163336666666667"
"1441"," 1.3","304.4","  5.0"," 4.9","0.170704791666667"
"1442"," 0.0","343.3","  1.0"," 2.7","0.161046875"
"1443"," 0.0","305.6","  3.4"," 3.6","0.154791666666667"
"1444"," 0.0","311.9"," 10.6"," 5.7","0.151588541666667"
"1445"," 4.1","241.5","  7.7"," 6.2","0.162645833333333"
"1446"," 0.0","344.1","  5.1"," 2.8","0.163354166666667"
"1447"," 0.0","346.2","  7.7"," 3.9","0.159291666666667"
"1448"," 0.0","345.0"," 11.9"," 5.2","0.157807291666667"
"1449"," 0.5","185.6","  4.3"," 5.9","0.16021875"
"1450"," 4.8","161.8","  3.5"," 4.0","0.154411458333333"
"1451"," 0.0","353.5","  5.7"," 3.7","0.150359375"
"1452"," 0.0","277.6","  8.6"," 4.8","0.149442708333333"
"1453"," 2.3","290.1"," 17.0"," 9.9","0.150026041666667"
"1454"," 0.0","291.8"," 23.9","12.0","0.151333333333333"
"1455"," 0.3","299.0"," 22.1","10.2","0.151442708333333"
"1456"," 0.0","353.0","  7.9"," 4.1","0.145947916666667"
"1457"," 1.0","277.2"," 10.9"," 6.8","0.138328125"
"1458"," 5.6"," 67.3"," 10.3","11.7","0.146234375"
"1459","0.0","312.4","13.8","7.9","0.146651041666667"
"1460","1.3","207.6","13.6","11.1","0.140395833333333"
"1461","0.4","178.5","13.7","12.4","0.134255208333333"
"1462"," 0.1","351.7"," 15.4"," 8.2","0.128442708333333"
"1463"," 0.0","345.4"," 13.5"," 6.6","0.122166666666667"
"1464"," 1.9","248.6"," 14.9","10.9","0.116619791666667"
"1465","15.1"," 54.8"," 13.3","14.5","0.119848958333333"
"1466","10.3"," 34.0","  5.6"," 9.0","0.158317708333333"
"1467","13.5","126.9","  4.7"," 6.4","0.164864583333333"
"1468"," 0.5","357.0"," 11.5"," 8.0","0.152041666666667"
"1469"," 3.7","287.5"," 18.4","17.2","0.142395833333333"
"1470"," 7.9","347.9"," 15.0","11.3","0.13646875"
"1471"," 0.0","359.8"," 18.9","13.9","0.145411458333333"
"1472"," 0.0","355.2"," 21.6","13.9","0.136401041666667"
"1473"," 0.0","299.1"," 22.4","13.2","0.129354166666667"
"1474"," 0.0","305.9"," 22.5","15.7","0.1228125"
"1475"," 0.0","281.6"," 22.6","14.1","0.116458333333333"
"1476"," 0.8","281.7"," 24.1","18.6","0.110213541666667"
"1477"," 2.2","297.2"," 22.0","20.4","0.105510416666667"
"1478"," 2.0","363.4"," 14.3"," 7.3","0.109973958333333"
"1479"," 0.0","350.2"," 18.6"," 9.5","0.10684375"
"1480"," 6.2","202.5"," 19.4","16.7","0.103244791666667"
"1481"," 6.2","214.2"," 14.8","11.8","0.100734375"
"1482"," 0.0","291.7"," 14.9"," 8.2","0.0980104166666667"
"1483"," 0.1","225.4"," 12.6"," 7.3","0.094875"
"1484"," 0.0","282.3"," 12.1"," 6.9","0.091765625"
"1485"," 0.0","364.9"," 14.9"," 7.8","0.0885833333333333"
"1486"," 5.2","262.4"," 17.0","14.6","0.0871197916666667"
"1487"," 3.7","286.8"," 17.5","12.6","0.103953125"
"1488"," 9.9","105.6"," 12.7","11.7","0.120494791666667"
"1489"," 0.9","243.8"," 10.1"," 8.1","0.147338541666667"
"1490","2.0","212.5","11.4","7.7","0.138567708333333"
"1491","0.5","153.9","8.5","8.3","0.133442708333333"
"1492"," 3.7","209.1"," 10.5"," 9.7","0.1299375"
"1493"," 2.1","248.8"," 12.7"," 9.6","0.1423125"
"1494"," 0.0","291.6"," 16.4","11.2","0.136703125"
"1495"," 1.3"," 80.4"," 14.5","13.1","0.14171875"
"1496"," 8.4","103.3"," 14.3","15.6","0.154833333333333"
"1497"," 0.9","262.3"," 13.6","10.5","0.1498125"
"1498"," 4.5","188.4"," 11.7","10.4","0.142192708333333"
"1499"," 0.3","353.8"," 13.9","11.9","0.135916666666667"
"1500","10.8"," 76.7"," 15.1","13.9","0.130390625"
"1501"," 0.4","293.5"," 15.6","11.6","0.126817708333333"
"1502","18.2","119.9"," 17.4","18.1","0.123130208333333"
"1503"," 0.8","234.4"," 15.3","11.1","0.119619791666667"
"1504"," 2.4","211.0"," 14.2","11.2","0.116135416666667"
"1505"," 2.1","231.2"," 14.1","11.7","0.113317708333333"
"1506","16.5","113.8"," 12.4","14.2","0.1175"
"1507"," 7.4","218.4"," 12.7","14.0","0.121822916666667"
"1508"," 8.2","201.7"," 13.7","13.3","0.125708333333333"
"1509"," 7.0","264.9"," 14.5","11.6","0.126927083333333"
"1510"," 0.0","325.5"," 14.9"," 9.1","0.123822916666667"
"1511"," 0.0","259.9"," 15.7"," 9.7","0.119692708333333"
"1512"," 0.0","321.2"," 16.0","10.2","0.115494791666667"
"1513"," 0.0","326.6"," 18.9","11.1","0.111239583333333"
"1514"," 0.0","323.6"," 21.7","12.8","0.106734375"
"1515"," 2.2","228.0"," 20.7","17.9","0.102239583333333"
"1516"," 0.0","316.3"," 24.1","17.4","0.098828125"
"1517"," 0.0","317.9"," 24.2","15.2","0.09409375"
"1518"," 0.1","267.3"," 20.5","16.1","0.0890520833333333"
"1519"," 0.1","286.2"," 17.7","12.2","0.0847864583333333"
"1520","-0.0","323.0","16.8","11.1","0.0808072916666667"
"1521","2.7","230.1","17.4","15.2","0.0770364583333333"
"1522","0.2","319.9","15.7","11.9","0.0737864583333333"
"1523"," 0.5","187.4"," 18.4","15.1","0.0704791666666667"
"1524"," 5.2","172.9"," 21.7","21.0","0.0686770833333333"
"1525"," 8.0","242.9"," 16.8","18.3","0.06665625"
"1526"," 1.9","160.1"," 13.7","12.0","0.0652604166666667"
"1527"," 0.0","305.5"," 15.2","10.1","0.0649375"
"1528"," 3.2","168.8"," 15.6","14.0","0.0652604166666667"
"1529"," 0.1","281.9"," 13.9","10.1","0.0715989583333333"
"1530","25.0"," 79.9"," 12.2","11.7","0.106041666666667"
"1531"," 0.0","300.6"," 15.3","11.5","0.118734375"
"1532"," 0.3","201.1"," 16.4","15.3","0.113078125"
"1533"," 0.5","247.2"," 16.2","12.9","0.109921875"
"1534"," 3.2","126.4"," 15.5","14.2","0.107234375"
"1535"," 3.2"," 48.3"," 10.6","11.2","0.107546875"
"1536"," 1.9","110.3"," 11.2","11.2","0.109463541666667"
"1537"," 8.2","152.8"," 12.3","12.0","0.123109375"
"1538","12.6"," 69.0"," 10.7"," 9.5","0.132171875"
"1539"," 5.5","166.4"," 10.2","10.2","0.135828125"
"1540"," 1.0","148.4","  8.1"," 7.9","0.134729166666667"
"1541"," 0.4","182.8","  9.3"," 8.0","0.131010416666667"
"1542"," 0.0","254.4","  9.5"," 8.3","0.127625"
"1543"," 0.0","275.5"," 11.4"," 9.6","0.123630208333333"
"1544"," 0.5","246.6"," 14.9","10.9","0.119666666666667"
"1545"," 1.7","103.2"," 16.5","15.5","0.123203125"
"1546","13.9"," 55.6"," 16.8","19.0","0.134901041666667"
"1547"," 1.0","105.7"," 15.3","15.9","0.139875"
"1548"," 5.7","252.1"," 13.2","10.9","0.135114583333333"
"1549"," 0.0","259.0"," 14.3"," 9.7","0.130703125"
"1550"," 0.7","173.1"," 18.0","13.7","0.125833333333333"
"1551","5.0","101.3","15.2","14.0","0.1226875"
"1552","-0.0","255.9","11.7","9.4","0.121869791666667"
"1553","5.2","101.4","10.4","10.5","0.119640625"
"1554"," 0.0","232.6","  9.3"," 8.4","0.118791666666667"
"1555"," 0.0","205.9"," 15.9","11.8","0.11659375"
"1556"," 1.7"," 96.4"," 12.3","10.6","0.114114583333333"
"1557"," 0.0","238.8","  8.7"," 7.1","0.11628125"
"1558"," 0.0","231.3","  8.7"," 7.3","0.035921875"
"1559"," 4.9"," 84.8"," 18.3","15.8","0.0398177083333333"
"1560","20.4"," 80.9"," 18.9","21.2","0.154963541666667"
"1561"," 5.3","115.5","  8.9"," 8.9","0.148932291666667"
"1562"," 0.0","148.7","  9.0"," 8.5","0.143578125"
"1563"," 2.2","128.7","  8.3"," 9.3","0.138604166666667"
"1564"," 7.7"," 52.4","  7.9"," 9.5","0.136932291666667"
"1565"," 8.6","101.5","  6.3"," 8.4","0.157666666666667"
"1566"," 0.1","195.2","  4.9"," 5.1","0.15209375"
"1567"," 7.9","142.2"," 12.1","12.9","0.156380208333333"
"1568"," 8.1","121.5","  5.6"," 6.8","0.163114583333333"
"1569"," 0.0","197.3","  6.9"," 6.5","0.151057291666667"
"1570"," 0.2","203.0"," 11.7"," 8.9","0.14521875"
"1571"," 0.0","156.4"," 13.4"," 9.9","0.1401875"
"1572"," 1.7","150.7"," 17.8","13.6","0.135791666666667"
"1573"," 0.7","139.5"," 11.4","10.6","0.132078125"
"1574"," 0.1","156.9"," 12.7","11.1","0.129083333333333"
"1575"," 6.6"," 75.0"," 15.4","12.2","0.127640625"
"1576"," 0.0","182.4","  9.2"," 5.5","0.12978125"
"1577"," 0.6","149.5","  7.6"," 6.8","0.128203125"
"1578"," 9.2"," 80.8"," 17.0","18.4","0.127682291666667"
"1579","11.2"," 46.6","  8.9","10.4","0.143083333333333"
"1580"," 0.2","106.9","  8.7"," 9.1","0.15025"
"1581"," 0.3","134.5","  8.8","10.0","0.145317708333333"
"1582","0.8","161.5","3.8","5.9","0.142015625"
"1583","0.0","163.5","8.9","7.7","0.139625"
"1584"," 4.0"," 76.5"," 13.7","12.8","0.136604166666667"
"1585"," 1.5","145.4"," 14.6","13.3","0.134458333333333"
"1586"," 3.5"," 83.3"," 14.1","14.5","0.132484375"
"1587"," 0.0","163.5"," 11.3"," 8.0","0.1300625"
"1588"," 0.1","155.4"," 11.9"," 8.1","0.127484375"
"1589"," 0.3"," 55.3","  5.0"," 5.0","0.125130208333333"
"1590"," 0.6","120.1","  2.7"," 5.0","0.123526041666667"
"1591"," 9.8"," 25.4","  4.7"," 8.4","0.123557291666667"
"1592"," 0.1","108.0","  5.0"," 7.5","0.124796875"
"1593"," 1.5"," 30.5","  7.0"," 9.0","0.124421875"
"1594","15.9","  5.3","  6.2"," 9.4","0.128119791666667"
"1595","37.4","  2.6","  5.8"," 9.2","0.180708333333333"
"1596","14.6"," 31.9","  2.1"," 6.9","0.176734375"
"1597"," 0.6"," 57.9","  2.7"," 6.7","0.166265625"
"1598"," 0.8"," 53.9","  4.1"," 6.9","0.159536458333333"
"1599"," 0.2"," 86.9","  1.5"," 5.6","0.155375"
"1600"," 0.0","134.8","  1.1"," 6.1","0.152145833333333"
"1601"," 0.1"," 79.2","  4.2"," 8.2","0.149239583333333"
"1602","23.0"," 32.3"," 12.6","14.6","0.164427083333333"
"1603","10.3"," 22.6"," 10.0","11.8","0.174135416666667"
"1604"," 1.9","116.5","  9.9","10.0","0.16365625"
"1605"," 0.7"," 98.8"," 13.4","13.3","0.158239583333333"
"1606","10.6"," 23.0","  4.8"," 8.4","0.175421875"
"1607"," 2.1"," 53.0","  1.6"," 6.7","0.168713541666667"
"1608"," 0.5"," 78.1","  1.6"," 5.5","0.164682291666667"
"1609"," 0.0","115.0","  4.1"," 6.9","0.160416666666667"
"1610"," 8.1"," 10.5","  5.4"," 8.9","0.157515625"
"1611"," 4.0"," 49.8"," -1.6"," 4.5","0.165036458333333"
"1612","3.6","37.3","-1.4","4.8","0.162791666666667"
"1613","0.8","91.3","-1.4","4.6","0.159135416666667"
"1614","0.2","60.0","5.9","7.6","0.160713541666667"
"1615"," 5.4"," 57.4","  0.3"," 5.4","0.17553125"
"1616"," 0.1","101.8"," -1.4"," 3.5","0.166744791666667"
"1617"," 0.0"," 84.8","  0.7"," 4.7","0.161744791666667"
"1618"," 0.2"," 83.8"," -0.8"," 5.0","0.158729166666667"
"1619"," 1.1"," 60.3"," -1.3"," 4.5","0.156046875"
"1620"," 8.4","  7.3","  0.1"," 5.7","0.153692708333333"
"1621"," 2.2"," 16.3"," -1.3"," 5.3","0.152713541666667"
"1622"," 1.0"," 70.3"," -4.3"," 3.2","0.152692708333333"
"1623"," 0.0"," 63.6"," -4.7"," 2.8","0.151182291666667"
"1624"," 0.1"," 65.2"," -4.2"," 3.0","0.149489583333333"
"1625"," 0.1"," 60.3"," -4.2"," 3.2","0.147880208333333"
"1626"," 3.9"," 44.6"," -1.4"," 4.9","0.139947916666667"
"1627"," 4.1"," 33.6","  0.9"," 5.9","0.144770833333333"
"1628"," 2.8"," 30.0","  4.5"," 6.0","0.14403125"
"1629"," 0.7"," 31.0"," -0.3"," 5.8","0.159203125"
"1630"," 1.6"," 36.9"," -3.3"," 4.1","0.158890625"
"1631"," 4.6"," 17.6"," -3.9"," 3.6","0.156619791666667"
"1632"," 0.3"," 69.9"," -6.5"," 2.6","0.154197916666667"
"1633"," 0.0"," 75.3"," -4.4"," 2.7","0.151895833333333"
"1634"," 9.7","  8.6"," -0.9"," 5.3","0.150067708333333"
"1635"," 2.2"," 13.3"," -6.1"," 3.5","0.148520833333333"
"1636"," 0.4"," 32.2","-10.6"," 2.2","0.143848958333333"
"1637"," 0.1"," 68.2","-13.6"," 1.8","0.145890625"
"1638"," 0.4"," 56.3","-12.7"," 2.1","0.14421875"
"1639"," 4.8"," 30.2"," -3.2"," 4.1","0.142359375"
"1640"," 5.7"," 24.1"," -3.9"," 4.3","0.141026041666667"
"1641"," 3.0"," 23.9","-11.3"," 2.2","0.13971875"
"1642"," 0.1"," 54.7","-14.6"," 1.7","0.13871875"
"1643","5.9","13.6","-6.7","3.1","0.137151041666667"
"1644","0.6","52.2","-13.7","1.7","0.135890625"
"1645"," 0.2"," 54.5","-18.5"," 1.1","0.134239583333333"
"1646"," 0.0"," 30.7","-17.9"," 1.2","0.1324375"
"1647"," 8.9","  9.1"," -9.1"," 2.5","0.131072916666667"
"1648"," 3.4"," 13.3"," -5.6"," 3.6","0.130234375"
"1649"," 1.2"," 41.9","-13.5"," 1.8","0.129333333333333"
"1650"," 0.4"," 41.6","-16.0"," 1.4","0.127973958333333"
"1651"," 1.5","  9.7"," -8.7"," 2.6","0.125260416666667"
"1652"," 2.7"," 48.4","-14.3"," 1.7","0.123145833333333"
"1653"," 0.1"," 47.5","-19.4"," 1.1","0.120822916666667"
"1654"," 0.1"," 39.7","-13.1"," 1.9","0.116755208333333"
"1655"," 2.1"," 18.3"," -9.5"," 2.7","0.114744791666667"
"1656"," 2.1"," 36.4","-14.1"," 1.6","0.114046875"
"1657"," 0.6"," 41.1","-19.4"," 1.0","0.112864583333333"
"1658"," 3.1"," 10.3","-17.3"," 1.2","0.111151041666667"
"1659"," 0.1"," 56.8","-21.7"," 0.9","0.1100625"
"1660"," 1.8"," 16.6","-18.9"," 1.0","0.108875"
"1661"," 2.1"," 46.9","-16.8"," 1.2","0.108052083333333"
"1662"," 0.1"," 52.7","-20.9"," 0.9","0.107078125"
"1663"," 0.0"," 47.8","-21.8"," 0.8","0.105713541666667"
"1664"," 0.0"," 57.6","-19.6"," 1.0","0.104515625"
"1665"," 0.0"," 50.0","-12.5"," 2.2","0.10340625"
"1666"," 0.4"," 26.2"," -4.0"," 4.0","0.10253125"
"1667","14.1"," 10.5","  1.5"," 6.4","0.102953125"
"1668","12.1","  8.8"," -4.4"," 3.8","0.133026041666667"
"1669"," 0.5"," 49.2"," -9.6"," 1.8","0.1365625"
"1670"," 1.0"," 40.0"," -8.6"," 2.8","0.135191041666667"
"1671"," 1.9"," 13.9"," -8.8"," 2.6","0.131192708333333"
"1672"," 1.7"," 43.2","-10.0"," 2.5","0.128333333333333"
"1673","7.9","6.3","-6.9","3.1","0.126713541666667"
"1674","0.5","51.8","-16.6","1.3","0.125458333333333"
"1675","0.5","26.2","-13.8","1.8","0.12365625"
"1676"," 0.2"," 56.2","-19.1"," 1.1","0.122557291666667"
"1677"," 0.1"," 50.2","-23.5"," 0.7","0.121291666666667"
"1678"," 0.1"," 61.6","-22.6"," 0.6","0.119703125"
"1679"," 2.8"," 33.9"," -5.7"," 3.1","0.118557291666667"
"1680"," 0.8"," 22.2"," -5.0"," 3.6","0.117640625"
"1681"," 0.8"," 25.8","  0.6"," 5.7","0.116817708333333"
"1682"," 1.2"," 12.3","  2.5"," 7.0","0.123442708333333"
"1683"," 2.1"," 10.1","  1.0"," 6.4","0.134203125"
"1684","18.4","  1.9","  2.9"," 7.4","0.143708333333333"
"1685"," 6.6"," 37.1"," -8.5"," 2.6","0.158338541666667"
"1686"," 5.3","  9.2"," -7.9"," 2.9","0.155901041666667"
"1687"," 4.2"," 25.1"," -7.2"," 3.3","0.153421875"
"1688"," 0.1"," 62.1","-16.8"," 1.3","0.148380208333333"
"1689"," 0.0"," 31.2","-14.9"," 1.4","0.14203125"
"1690"," 0.0"," 61.8","-17.0"," 1.4","0.139458333333333"
"1691"," 0.0"," 70.6","-19.0"," 1.1","0.137703125"
"1692"," 0.9"," 17.9"," -7.5"," 2.6","0.135932291666667"
"1693"," 6.0"," 13.7"," -8.3"," 2.6","0.134713541666667"
"1694"," 0.2"," 67.5","-22.3"," 0.8","0.133036458333333"
"1695"," 0.0"," 77.2","-30.6"," 0.4","0.130390625"
"1696"," 0.0"," 80.3","-26.2"," 0.5","0.128015625"
"1697"," 0.5"," 49.0","-18.8"," 1.1","0.126145833333333"
"1698"," 1.0"," 45.9","-20.3"," 1.1","0.124567708333333"
"1699"," 0.1"," 79.1","-24.9"," 0.6","0.122833333333333"
"1700"," 0.7"," 45.0","-18.9"," 1.0","0.121088541666667"
